안성시청 공공저작물 권리확인 요청 목록 (단순데이터),,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
42537,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,건설업폐업신고에 따른 등록말소 공고 알림[대주에너지],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39127&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42538,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,용인 반도체 클러스터 조성사업 환경영향평가서(초안)공람 및 설명회 개최 알림,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39106&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42539,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년 하반기 서운면 주민자치센터 수강료 수입지출 내역 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39110&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42540,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,서운면 주민자치위원회 위원 현황 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39105&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42541,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 서운장애인주간보호센터 세입 세출 예산 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39128&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42542,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년도 주민소환투표 청구권자 총수 및 서명인수 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39119&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42543,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도로지정 공고[금창*],https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39118&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42544,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,거주불명등록자 행정상 관리주소 이전 공고(1차),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39121&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42545,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,축산물위생관리법 위반업소 행정처분(영업소 폐쇄) 사전통지 공시송달,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39120&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42546,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,일죽면 주민자치위원 현황 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39125&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42547,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,운행정지공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39115&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42548,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 사회복지법인(안성시사회복지협의회) 세입세출 예산공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39112&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42549,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 삼죽면 주민자치센터 크로마하프 강사모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39103&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42550,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,개간사업 시행계획 승인 고시(김기*),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39099&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42551,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 안성맞춤아트홀 상반기 전시실 대관 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39109&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42552,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성 볼빅 일반산업단지계획 승인 및 지형도면 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39009&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42553,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,거주불명등록자 행정상 관리주소 이전 공고(1차),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39021&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42554,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,축산물판매업 등 영업신고사항 직권말소 사전통지 공시송달,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39108&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42555,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,"2020년도 01월 자동차세, 지방소득세(특별징수) 고지서출력 위탁처리 공고",https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39098&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42556,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주정차금지구역 지정 및 단속에 따른 행정예고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39081&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42557,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안평1리 이장 공개모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39039&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42558,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년 하반기 주민자치센터 수강료 수입지출 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39107&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42559,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,안성시 교통약자 특별교통수단 이용요금 변경 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39111&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42560,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공도읍 주민자치위원회 위원 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39082&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42561,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 거주불명등록자 행정상 관리주소 이전 공고(1차),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39041&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42562,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 노후경유차 배출가스 저감사업 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39088&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42563,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,불법 주정차 위반 과태료 사실통보서 반송에 따른 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39080&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42564,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,금광면 주민자치위원회 위원 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39083&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42565,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,「축산물 위생관리법」에 따른 영업신고사항 직권말소 예정 공고 게시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39066&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42566,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020 안성3・1운동기념관 1차 유물 구입 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39062&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42567,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,불법주정차 위반과태료 정기분고지서 반송에 따른 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39076&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42568,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2019년도 하반기 주민자치센터 수입 지출 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39077&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42569,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공시송달 공고(정보공개 제3자 의견청취),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39078&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42570,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년도 상반기 귀농 농업창업 및 주택구입 지원사업 대상자 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39052&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42571,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,담배소매인 영업정지 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39020&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42572,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,"안성시 경관기본계획(재정비), 공공디자인진흥계획(안) 공청회 개최 공고",https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39012&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42573,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 거주불명등록자 행정상 관리주소 이전공고(1차),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39061&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42574,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 무단전출자 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39060&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42575,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도로노선 지정공고(갈전-마산간 도로확포장공사),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39005&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42576,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공도 만정(신기)지구 도시개발구역 개발계획(변경) 및 실시계획인가(변경) 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=38998&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42577,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,공도 도시계획시설(도로:중로2-4호선) 실시계획 변경인가 고시,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=38981&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42578,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,도로명주소 고시 (2020-1차),https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39027&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42579,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년 01월 주민세(재산분) 공시송달,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39028&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42580,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년도 주민 조례 제정 및 개폐 청구 주민총수 공표,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39046&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42581,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,"2019년 12월 수시분 지방소득세(종합소득, 양도소득) 납세고지서 공시송달",https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39050&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42582,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,원곡면 이장 공개모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39037&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42583,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,소비자위생용품위생감시원 모집 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39011&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42584,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,"공도 도시계획시설(제17호 근린공원, 제1호 주차장) 공사완료 공고",https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=38983&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42585,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,"안성 도기동 도시계획시설 (도로:중로2-14호선, 교통광장) 실시계획인가 전 공람공고",https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=38972&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42586,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,기간제근로자(주요도로변 무단투기 쓰레기 수거사업) 채용 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39038&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42587,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 무단전출자 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39040&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42588,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,2020년도 단체관광객 유치 인센티브 지원 사업 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39003&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42589,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,자동차운전면허 취소에 따른 화물운송종사자격 취소 행정처분 사전통지,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39018&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42590,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,식품위생법 위반업소 행정처분사항 공시송달 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39014&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42591,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,주민등록 무단전출자 직권조치결과 공고,https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39006&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
42592,안성시청,HOME > 안성소식 > 시정정보 > 고시/공고,고시/공고,"수용재결신청서 열람 정정공고[세종~포천(안성~구리)간 고속도로 건설공사(1~3공구), 5차]",https://www.anseong.go.kr/portal/saeol/gosiView.do?notAncmtMgtNo=39013&mId=0401040000,,4유형,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
